x1,condition,binchoice,bincorrect,binrt,x2,xavg,estim,estrt,trial,block,session,subj
-20,0,0,NaN,1.31,10,-5,2.68614000000002,1.084,22,1,6,6
0,0,0,NaN,1.46,10,5,-10.18941,1.434,23,1,6,6
-20,-1,1,0,1.531,NaN,NaN,NaN,NaN,24,1,6,6
-10,1,1,0,1.203,-20,-15,-7.77918,1.684,25,1,6,6
0,0,0,NaN,1.066,10,5,-9.31829999999999,1.117,26,1,6,6
-20,1,1,0,0.706,10,-5,7.37892900000003,0.701,27,1,6,6
0,1,-1,0,0.986,-10,-5,-12.91364,0.651,28,1,6,6
0,1,1,0,0.904,20,10,4.36392999999998,0.567,29,1,6,6
-10,0,0,NaN,1.139,10,0,-6.80651,0.884,30,1,6,6
10,0,0,NaN,0.945,-10,0,12.613881,1.117,31,1,6,6
-10,-1,-1,1,1.096,NaN,NaN,NaN,NaN,33,1,6,6
10,0,0,NaN,1.07,20,15,10.06351,0.917,34,1,6,6
-20,-1,-1,1,1.204,NaN,NaN,NaN,NaN,35,1,6,6
-10,-1,-1,1,1.295,NaN,NaN,NaN,NaN,36,1,6,6
20,-1,-1,0,0.832,NaN,NaN,NaN,NaN,38,1,6,6
20,0,0,NaN,1.402,-10,5,3.30858999999998,0.634,39,1,6,6
20,0,0,NaN,1.112,10,15,-8.12309999999999,0.551,40,1,6,6
-10,-1,-1,1,1.109,NaN,NaN,NaN,NaN,41,1,6,6
20,0,0,NaN,0.819,-10,5,11.992,0.651,42,1,6,6
20,1,1,1,1.155,10,15,10.172287,0.751,43,1,6,6
10,0,0,NaN,0.931,20,15,13.165211,0.667,44,1,6,6
-20,0,0,NaN,0.916,-20,-20,-3.51099999999997,0.901,45,1,6,6
-10,0,0,NaN,0.78,0,-5,-11.4947,0.984,46,1,6,6
0,-1,1,0,1.824,NaN,NaN,NaN,NaN,47,1,6,6
0,-1,-1,0,1.167,NaN,NaN,NaN,NaN,48,1,6,6
-20,1,-1,1,0.64,10,-5,-10.8777,0.934,49,1,6,6
-10,0,0,NaN,0.961,20,5,-1.821,1.601,50,1,6,6
20,1,1,1,1.214,-10,5,12.10546,1.467,51,1,6,6
0,1,-1,0,0.622,0,0,-11.4996,0.534,52,1,6,6
0,0,0,NaN,0.875,20,10,-6.78915999999998,0.634,53,1,6,6
0,1,-1,0,0.589,10,5,-14.9154,0.467,54,1,6,6
0,1,1,0,0.658,10,5,13.64133,1.084,55,1,6,6
10,0,0,NaN,1.105,20,15,21.26766,1.234,56,1,6,6
10,1,-1,0,0.749,-20,-5,-14.3493,0.617,57,1,6,6
-10,1,1,0,0.567,0,-5,10.2483,0.734,58,1,6,6
0,-1,1,0,0.589,NaN,NaN,NaN,NaN,59,1,6,6
0,-1,-1,0,0.603,NaN,NaN,NaN,NaN,60,1,6,6
-10,1,1,0,0.724,-10,-10,-4.07996000000003,2.267,61,1,6,6
0,1,1,0,1.821,-10,-5,5.69920000000002,0.617,62,1,6,6
-10,0,0,NaN,0.944,0,-5,-3.70949999999999,0.601,63,1,6,6
0,1,-1,0,1.556,10,5,-5.75368000000003,0.667,64,1,6,6
-10,1,-1,1,1.213,-20,-15,-6.2689,0.551,65,1,6,6
10,1,-1,0,1.409,20,15,-4.43099999999998,0.601,66,1,6,6
0,-1,-1,0,0.584,NaN,NaN,NaN,NaN,67,1,6,6
-20,0,0,NaN,1.04,-10,-15,12.73718,0.901,68,1,6,6
0,0,0,NaN,1.143,-10,-5,6.61354,1.034,69,1,6,6
-10,-1,1,0,0.89,NaN,NaN,NaN,NaN,1,2,6,6
-20,0,0,NaN,0.901,-10,-15,-8.42565000000002,1.117,2,2,6,6
-10,1,1,0,0.697,20,5,12.841619,0.534,3,2,6,6
10,1,1,1,0.751,-10,0,13.044486,0.518,4,2,6,6
10,-1,1,1,0.509,NaN,NaN,NaN,NaN,5,2,6,6
-20,0,0,NaN,0.926,-20,-20,-4.03039000000001,0.551,6,2,6,6
0,-1,1,0,0.648,NaN,NaN,NaN,NaN,7,2,6,6
-20,1,1,0,0.561,-10,-15,6.86085000000003,0.584,8,2,6,6
10,1,1,1,0.754,-10,0,5.69006999999999,0.834,9,2,6,6
10,-1,-1,0,1.469,NaN,NaN,NaN,NaN,10,2,6,6
20,-1,-1,0,0.621,NaN,NaN,NaN,NaN,11,2,6,6
-10,1,-1,1,1.209,-20,-15,-6.24279999999999,0.867,12,2,6,6
10,1,1,1,0.588,20,15,12.16661,1.001,13,2,6,6
20,0,0,NaN,1.096,10,15,-9.4477,0.567,14,2,6,6
-10,0,0,NaN,1.106,-20,-15,-10.369,0.634,15,2,6,6
0,0,0,NaN,0.991,0,0,-10.1818,0.651,16,2,6,6
-20,1,-1,1,1.577,-10,-15,-7.16291000000001,0.984,17,2,6,6
20,-1,1,1,0.869,NaN,NaN,NaN,NaN,18,2,6,6
10,-1,1,1,0.605,NaN,NaN,NaN,NaN,19,2,6,6
-20,-1,1,0,0.616,NaN,NaN,NaN,NaN,20,2,6,6
10,0,0,NaN,0.973,0,5,11.30119,1.317,21,2,6,6
-20,1,1,0,0.742,-20,-20,5.99928999999997,0.734,23,2,6,6
10,1,1,1,0.567,-20,-5,-6.25504000000001,1.468,24,2,6,6
20,0,0,NaN,1.226,0,10,-6.751,0.884,25,2,6,6
10,1,1,1,1.112,-10,0,10.0118,0.617,27,2,6,6
20,-1,1,1,0.794,NaN,NaN,NaN,NaN,28,2,6,6
10,-1,1,1,0.715,NaN,NaN,NaN,NaN,29,2,6,6
-10,1,-1,1,0.612,20,5,-6.88919999999999,0.701,30,2,6,6
10,-1,1,1,0.721,NaN,NaN,NaN,NaN,31,2,6,6
-10,1,-1,1,1.326,-20,-15,-9.57319999999999,0.667,32,2,6,6
20,1,1,1,1.209,-10,5,10.8069,0.784,35,2,6,6
0,0,0,NaN,0.835,0,0,-16.538,0.701,36,2,6,6
0,1,-1,0,1.203,-10,-5,-11.8917,0.867,37,2,6,6
0,0,0,NaN,1.259,10,5,9.08744999999999,0.951,38,2,6,6
-20,-1,-1,1,0.998,NaN,NaN,NaN,NaN,39,2,6,6
10,-1,1,1,0.611,NaN,NaN,NaN,NaN,40,2,6,6
20,1,-1,0,1.586,20,20,-6.40039999999999,0.484,41,2,6,6
10,1,-1,0,0.642,0,5,-7.17018000000002,0.967,42,2,6,6
20,1,1,1,0.856,20,20,11.16235,0.801,43,2,6,6
-20,0,0,NaN,1.255,-20,-20,-8.36950999999999,1.067,44,2,6,6
-10,0,0,NaN,0.687,-20,-15,-8.76297,1.051,46,2,6,6
-10,0,0,NaN,0.729,20,5,-11.3682,0.751,48,2,6,6
20,-1,-1,0,1.322,NaN,NaN,NaN,NaN,49,2,6,6
-10,1,1,0,1.298,-10,-10,6.48131000000001,1.001,50,2,6,6
0,-1,-1,0,0.559,NaN,NaN,NaN,NaN,51,2,6,6
20,0,0,NaN,1.531,10,15,-8.33730000000003,0.651,52,2,6,6
-20,-1,-1,1,0.74,NaN,NaN,NaN,NaN,53,2,6,6
-20,1,-1,1,0.662,-20,-20,-7.52053999999998,0.751,54,2,6,6
-10,1,-1,1,0.863,10,0,-11.5585,1.234,55,2,6,6
10,0,0,NaN,1.075,10,10,9.59992999999997,0.634,56,2,6,6
-10,1,-1,1,0.849,20,5,-11.4419,0.567,58,2,6,6
0,1,1,0,0.638,20,10,11.83404,0.567,59,2,6,6
0,1,1,0,0.393,20,10,11.04638,0.601,60,2,6,6
10,1,1,1,0.709,20,15,-6.31774999999999,0.634,61,2,6,6
20,-1,-1,0,1.299,NaN,NaN,NaN,NaN,62,2,6,6
-10,0,0,NaN,1.354,20,5,-2.78970000000001,1.284,63,2,6,6
0,1,1,0,1.967,0,0,8.331952,0.601,64,2,6,6
-10,-1,-1,1,0.66,NaN,NaN,NaN,NaN,65,2,6,6
10,-1,1,1,0.697,NaN,NaN,NaN,NaN,66,2,6,6
20,1,-1,0,1.536,20,20,-6.7903,0.851,67,2,6,6
10,0,0,NaN,1.033,-10,0,-17.45682,1.101,68,2,6,6
-10,-1,1,0,1.498,NaN,NaN,NaN,NaN,69,2,6,6
-20,1,-1,1,0.561,0,-10,-14.515,0.484,1,3,6,6
-20,-1,1,0,0.454,NaN,NaN,NaN,NaN,2,3,6,6
10,0,0,NaN,0.945,20,15,-10.5948,0.651,3,3,6,6
0,-1,1,0,0.584,NaN,NaN,NaN,NaN,4,3,6,6
0,-1,1,0,0.559,NaN,NaN,NaN,NaN,5,3,6,6
10,0,0,NaN,1.153,-10,0,-6.57220000000001,0.484,6,3,6,6
-10,-1,1,0,0.834,NaN,NaN,NaN,NaN,7,3,6,6
0,-1,-1,0,1.037,NaN,NaN,NaN,NaN,8,3,6,6
-20,1,1,0,0.78,0,-10,10.8305,1.067,9,3,6,6
10,1,1,1,0.804,20,15,12.20946,0.351,10,3,6,6
0,0,0,NaN,1.054,20,10,-11.96999,0.801,11,3,6,6
-10,0,0,NaN,1.032,-20,-15,-11.59652,1.634,12,3,6,6
20,-1,1,1,1.724,NaN,NaN,NaN,NaN,13,3,6,6
-10,-1,-1,1,1.031,NaN,NaN,NaN,NaN,14,3,6,6
10,-1,1,1,0.594,NaN,NaN,NaN,NaN,15,3,6,6
20,1,1,1,0.646,0,10,7.72197999999997,0.601,16,3,6,6
20,1,1,1,0.848,-10,5,9.41102999999998,0.834,17,3,6,6
0,0,0,NaN,1.471,10,5,12.016241,0.851,18,3,6,6
0,0,0,NaN,1.271,0,0,12.89188,0.867,19,3,6,6
10,0,0,NaN,1.01,0,5,-8.17869999999999,0.634,20,3,6,6
10,1,-1,0,1.376,0,5,-10.4325,0.651,21,3,6,6
-20,-1,-1,1,1.186,NaN,NaN,NaN,NaN,22,3,6,6
0,1,-1,0,0.951,-20,-10,-14.2726,0.634,24,3,6,6
-20,-1,-1,1,1.279,NaN,NaN,NaN,NaN,25,3,6,6
0,-1,-1,0,1.007,NaN,NaN,NaN,NaN,27,3,6,6
20,-1,1,1,0.842,NaN,NaN,NaN,NaN,29,3,6,6
20,-1,1,1,0.542,NaN,NaN,NaN,NaN,30,3,6,6
0,0,0,NaN,1.338,20,10,-10.2282,0.601,31,3,6,6
-10,-1,-1,1,1.058,NaN,NaN,NaN,NaN,32,3,6,6
-10,0,0,NaN,0.94,20,5,-15.9081,0.501,33,3,6,6
0,1,1,0,0.735,20,10,18.39214,0.551,34,3,6,6
-10,-1,-1,1,0.844,NaN,NaN,NaN,NaN,36,3,6,6
0,1,-1,0,0.595,0,0,-12.8545,1.267,37,3,6,6
10,1,1,1,0.66,10,10,16.206,1.001,38,3,6,6
-10,-1,-1,1,0.763,NaN,NaN,NaN,NaN,39,3,6,6
-10,-1,-1,1,0.562,NaN,NaN,NaN,NaN,40,3,6,6
20,0,0,NaN,1.261,-10,5,-9.88679000000002,0.917,41,3,6,6
0,0,0,NaN,1.435,-10,-5,-14.9635000000001,0.767,42,3,6,6
20,-1,1,1,1.121,NaN,NaN,NaN,NaN,44,3,6,6
0,0,0,NaN,1.838,-10,-5,-16.2137,1.034,45,3,6,6
-20,-1,-1,1,1.324,NaN,NaN,NaN,NaN,46,3,6,6
-20,1,1,0,0.585,10,-5,11.88036,0.534,47,3,6,6
-10,1,-1,1,0.897,20,5,-7.23839999999996,2.101,48,3,6,6
0,1,1,0,0.597,10,5,13.91661,0.634,49,3,6,6
20,0,0,NaN,1.184,0,10,14.56505,0.751,50,3,6,6
-20,-1,-1,1,1.845,NaN,NaN,NaN,NaN,51,3,6,6
20,1,-1,0,0.595,10,15,-16.1247,0.484,52,3,6,6
-20,0,0,NaN,1.299,-10,-15,5.2971,0.651,53,3,6,6
0,-1,1,0,1.767,NaN,NaN,NaN,NaN,54,3,6,6
10,0,0,NaN,1.226,-20,-5,-10.4539,1.184,55,3,6,6
-20,-1,-1,1,1.519,NaN,NaN,NaN,NaN,56,3,6,6
-10,-1,-1,1,0.676,NaN,NaN,NaN,NaN,57,3,6,6
10,0,0,NaN,1.673,-20,-5,-12.80078,1.417,58,3,6,6
10,-1,-1,0,0.635,NaN,NaN,NaN,NaN,59,3,6,6
-20,-1,1,0,0.696,NaN,NaN,NaN,NaN,60,3,6,6
20,1,-1,0,0.609,10,15,-13.6795,0.684,61,3,6,6
-10,1,-1,1,0.756,10,0,-8.5444,0.517,62,3,6,6
-10,0,0,NaN,0.831,0,-5,-16.73311,0.701,63,3,6,6
-10,0,0,NaN,1.038,10,0,-13.68229,0.967,65,3,6,6
20,-1,1,1,1.407,NaN,NaN,NaN,NaN,66,3,6,6
10,1,-1,0,1.045,10,10,-13.0071,1.551,67,3,6,6
20,-1,1,1,0.866,NaN,NaN,NaN,NaN,68,3,6,6
-10,0,0,NaN,1.015,-10,-10,-34.9232,0.751,69,3,6,6
20,0,0,NaN,1.108,0,10,-6.76618999999999,1.984,1,4,6,6
-10,0,0,NaN,0.747,10,0,-5.18299999999999,0.667,2,4,6,6
0,1,-1,0,0.809,0,0,-9.65979999999999,0.567,3,4,6,6
10,-1,1,1,0.472,NaN,NaN,NaN,NaN,4,4,6,6
-20,1,1,0,0.519,10,-5,7.98764,0.901,5,4,6,6
20,0,0,NaN,1.575,0,10,10.03331,0.734,6,4,6,6
0,-1,1,0,0.709,NaN,NaN,NaN,NaN,7,4,6,6
20,1,1,1,1.411,20,20,6.80340000000001,0.534,8,4,6,6
0,1,1,0,0.961,-20,-10,-10.36786,0.601,10,4,6,6
-20,-1,-1,1,0.96,NaN,NaN,NaN,NaN,11,4,6,6
-10,-1,1,0,1.09,NaN,NaN,NaN,NaN,12,4,6,6
10,1,-1,0,1.3,0,5,-10.0442,0.751,13,4,6,6
10,0,0,NaN,1.095,20,15,-12.7285,1.001,14,4,6,6
10,-1,1,1,0.694,NaN,NaN,NaN,NaN,15,4,6,6
0,-1,-1,0,0.897,NaN,NaN,NaN,NaN,16,4,6,6
0,1,-1,0,0.657,-10,-5,-8.53589999999997,0.967,17,4,6,6
0,0,0,NaN,1.88,-20,-10,11.336,1.301,18,4,6,6
10,-1,1,1,0.754,NaN,NaN,NaN,NaN,19,4,6,6
10,1,-1,0,0.486,-20,-5,-12.5754,1.067,20,4,6,6
-10,1,1,0,0.775,10,0,10.61957,1.284,21,4,6,6
0,-1,1,0,1.52,NaN,NaN,NaN,NaN,23,4,6,6
-10,-1,-1,1,0.699,NaN,NaN,NaN,NaN,24,4,6,6
-20,-1,1,0,0.699,NaN,NaN,NaN,NaN,25,4,6,6
-20,1,-1,1,0.642,-10,-15,-13.67357,0.917,26,4,6,6
20,0,0,NaN,1.444,-10,5,-13.7591,0.601,27,4,6,6
-20,0,0,NaN,1.05,10,-5,-19.25477,0.484,28,4,6,6
20,1,-1,0,0.879,-10,5,-19.3353999999999,0.684,29,4,6,6
-10,1,-1,1,0.609,10,0,-28.9784,1.051,30,4,6,6
-10,1,1,0,1.043,-10,-10,12.67447,1.118,32,4,6,6
-10,1,-1,1,0.77,0,-5,-19.3493,0.867,33,4,6,6
10,1,1,1,0.689,-10,0,19.552971,1.351,34,4,6,6
-10,1,-1,1,0.559,0,-5,-13.5031,1.451,35,4,6,6
0,1,-1,0,0.894,-10,-5,-19.3379,0.601,36,4,6,6
-10,-1,-1,1,1.283,NaN,NaN,NaN,NaN,37,4,6,6
-10,0,0,NaN,1.294,10,0,-17.1146,0.967,38,4,6,6
0,1,1,0,0.695,-20,-10,-9.01319999999998,1.601,39,4,6,6
10,1,-1,0,0.65,0,5,-13.679,0.834,40,4,6,6
-10,0,0,NaN,1.354,-10,-10,-2.62087000000002,1.134,42,4,6,6
-20,0,0,NaN,1.71,-10,-15,-12.37211,1.051,44,4,6,6
10,-1,1,1,1.04,NaN,NaN,NaN,NaN,45,4,6,6
-20,0,0,NaN,1.052,0,-10,-22.9149,0.967,46,4,6,6
-10,-1,-1,1,1.149,NaN,NaN,NaN,NaN,47,4,6,6
10,-1,-1,0,0.553,NaN,NaN,NaN,NaN,48,4,6,6
0,1,-1,0,0.739,10,5,-13.20512,0.417,49,4,6,6
-20,0,0,NaN,1.329,0,-10,-14.78345,1.284,50,4,6,6
-20,1,-1,1,0.575,-20,-20,-10.3371,0.851,51,4,6,6
-10,0,0,NaN,1.306,-20,-15,-11.4606,0.684,52,4,6,6
10,-1,1,1,0.691,NaN,NaN,NaN,NaN,53,4,6,6
-10,-1,1,0,1.055,NaN,NaN,NaN,NaN,54,4,6,6
20,-1,-1,0,0.642,NaN,NaN,NaN,NaN,55,4,6,6
-10,1,-1,1,1.227,-10,-10,-24.4606,1.134,56,4,6,6
10,-1,-1,0,0.867,NaN,NaN,NaN,NaN,58,4,6,6
-20,1,-1,1,1.424,0,-10,-0.0785900000000197,1.101,59,4,6,6
20,0,0,NaN,1.202,10,15,-28.41619,0.517,60,4,6,6
10,1,-1,0,1.43,0,5,-22.8126,1.251,61,4,6,6
0,1,1,0,0.912,20,10,18.3042,1.367,62,4,6,6
-20,-1,-1,1,0.691,NaN,NaN,NaN,NaN,63,4,6,6
-10,-1,1,0,0.501,NaN,NaN,NaN,NaN,64,4,6,6
10,1,1,1,0.735,10,10,33.67928,1.684,65,4,6,6
-10,1,-1,1,1.708,0,-5,-25.5948,0.884,66,4,6,6
-10,-1,-1,1,0.55,NaN,NaN,NaN,NaN,67,4,6,6
10,0,0,NaN,1.897,10,10,-20.1,0.717,68,4,6,6
10,1,-1,0,0.81,-10,0,-21.6211,0.817,69,4,6,6
20,1,-1,0,0.56,0,10,-10.17203,0.767,1,5,6,6
0,1,-1,0,1.336,-20,-10,-16.21132,0.734,2,5,6,6
20,-1,-1,0,0.628,NaN,NaN,NaN,NaN,3,5,6,6
10,-1,1,1,0.776,NaN,NaN,NaN,NaN,4,5,6,6
20,-1,1,1,0.576,NaN,NaN,NaN,NaN,5,5,6,6
-10,0,0,NaN,1.5,-10,-10,-5.37074999999999,0.917,6,5,6,6
10,-1,1,1,0.503,NaN,NaN,NaN,NaN,7,5,6,6
0,0,0,NaN,1.001,-10,-5,-4.42921999999999,1.084,8,5,6,6
-20,1,-1,1,0.631,0,-10,-6.38059999999999,0.767,9,5,6,6
0,-1,1,0,0.66,NaN,NaN,NaN,NaN,10,5,6,6
-10,1,-1,1,0.721,20,5,-9.1028,0.584,11,5,6,6
-20,0,0,NaN,0.738,-20,-20,-18.0953,0.517,13,5,6,6
-20,1,1,0,1.028,-10,-15,-8.94758999999999,1.334,14,5,6,6
20,1,-1,0,0.792,0,10,-14.56183,1.134,15,5,6,6
20,1,1,1,0.53,0,10,4.35287,0.851,16,5,6,6
10,-1,-1,0,1.084,NaN,NaN,NaN,NaN,17,5,6,6
-10,1,-1,1,0.716,-20,-15,-14.66767,1.267,18,5,6,6
10,0,0,NaN,0.999,0,5,-13.1496,0.917,19,5,6,6
10,1,1,1,0.72,20,15,15.6052,1.001,20,5,6,6
-10,-1,-1,1,0.643,NaN,NaN,NaN,NaN,21,5,6,6
0,0,0,NaN,1.29,-20,-10,-15.92039,1.301,22,5,6,6
-20,1,1,0,1.192,10,-5,12.95235,1.434,23,5,6,6
20,-1,1,1,0.448,NaN,NaN,NaN,NaN,24,5,6,6
10,0,0,NaN,1.139,-20,-5,9.39138000000003,0.717,25,5,6,6
20,-1,-1,0,0.652,NaN,NaN,NaN,NaN,26,5,6,6
20,-1,-1,0,0.507,NaN,NaN,NaN,NaN,27,5,6,6
-10,-1,-1,1,0.584,NaN,NaN,NaN,NaN,28,5,6,6
20,1,-1,0,0.514,20,20,-11.3502,1.034,29,5,6,6
0,1,1,0,0.582,-20,-10,8.87264800000003,0.751,30,5,6,6
0,0,0,NaN,1.129,20,10,-17.96094,0.984,31,5,6,6
10,1,-1,0,1.28,10,10,-14.53711,1.334,32,5,6,6
20,0,0,NaN,1.395,20,20,12.65477,0.751,33,5,6,6
20,-1,1,1,0.713,NaN,NaN,NaN,NaN,34,5,6,6
-20,-1,1,0,0.542,NaN,NaN,NaN,NaN,35,5,6,6
0,-1,-1,0,0.523,NaN,NaN,NaN,NaN,36,5,6,6
10,0,0,NaN,1.034,0,5,-4.19088999999997,0.884,37,5,6,6
0,-1,-1,0,1.295,NaN,NaN,NaN,NaN,38,5,6,6
0,-1,-1,0,0.816,NaN,NaN,NaN,NaN,39,5,6,6
20,0,0,NaN,0.93,20,20,-14.9108,0.651,40,5,6,6
10,0,0,NaN,1.281,-20,-5,-18.454,0.751,41,5,6,6
10,1,1,1,0.794,-20,-5,11.95578,0.667,42,5,6,6
-20,0,0,NaN,1.319,0,-10,-21.1727,0.701,43,5,6,6
-10,-1,-1,1,1.291,NaN,NaN,NaN,NaN,44,5,6,6
-20,0,0,NaN,1.537,0,-10,-12.50851,0.884,45,5,6,6
0,-1,1,0,1.106,NaN,NaN,NaN,NaN,47,5,6,6
20,1,-1,0,0.501,10,15,-16.5275,0.851,48,5,6,6
20,0,0,NaN,1.003,20,20,-18.6943,1.051,49,5,6,6
10,-1,-1,0,0.817,NaN,NaN,NaN,NaN,50,5,6,6
10,-1,-1,0,1.087,NaN,NaN,NaN,NaN,51,5,6,6
-20,-1,-1,1,0.574,NaN,NaN,NaN,NaN,52,5,6,6
10,0,0,NaN,0.973,10,10,-17.57783,0.701,53,5,6,6
0,-1,-1,0,0.698,NaN,NaN,NaN,NaN,55,5,6,6
0,0,0,NaN,1.476,-20,-10,-26.21655,1.717,56,5,6,6
10,1,-1,0,1.302,10,10,-9.15908000000002,1.001,57,5,6,6
0,1,-1,0,0.795,0,0,-15.5182,2.267,58,5,6,6
0,-1,-1,0,0.902,NaN,NaN,NaN,NaN,59,5,6,6
20,1,-1,0,0.817,0,10,-13.3368,0.667,62,5,6,6
-10,1,1,0,0.714,10,0,10.15296,1.101,63,5,6,6
-20,-1,-1,1,0.542,NaN,NaN,NaN,NaN,64,5,6,6
10,-1,1,1,0.97,NaN,NaN,NaN,NaN,65,5,6,6
-10,-1,-1,1,0.593,NaN,NaN,NaN,NaN,66,5,6,6
-20,-1,-1,1,1.897,NaN,NaN,NaN,NaN,67,5,6,6
-10,0,0,NaN,1.896,0,-5,-13.0047,0.751,68,5,6,6
20,-1,1,1,1.195,NaN,NaN,NaN,NaN,69,5,6,6
-20,1,-1,1,1.383,0,-10,-12.83928,0.501,1,1,7,6
20,-1,1,1,0.574,NaN,NaN,NaN,NaN,2,1,7,6
0,-1,1,0,0.485,NaN,NaN,NaN,NaN,3,1,7,6
-20,1,-1,1,0.676,10,-5,-15.3275,0.567,4,1,7,6
0,1,-1,0,0.571,20,10,-13.35775,0.834,5,1,7,6
-20,1,1,0,0.545,10,-5,11.57403,0.634,6,1,7,6
0,-1,-1,0,0.487,NaN,NaN,NaN,NaN,7,1,7,6
20,0,0,NaN,1.082,0,10,-13.4786,0.634,8,1,7,6
20,1,1,1,1.042,20,20,15.11802,0.667,10,1,7,6
-10,1,-1,1,0.655,-20,-15,-13.7583,0.717,11,1,7,6
-20,0,0,NaN,1.463,0,-10,-13.8701,0.551,12,1,7,6
-10,1,1,0,0.693,0,-5,13.11209,1.017,13,1,7,6
-10,1,-1,1,0.58,-20,-15,-10.7823,1.034,14,1,7,6
-10,1,-1,1,0.614,10,0,-8.0787,1.034,15,1,7,6
10,1,-1,0,0.615,-10,0,-6.6626,0.784,16,1,7,6
10,1,-1,0,0.588,10,10,-10.3443,0.684,17,1,7,6
-10,1,-1,1,0.636,0,-5,-14.40066,0.784,18,1,7,6
20,1,-1,0,0.719,10,15,11.0292,2.334,19,1,7,6
0,-1,1,0,0.663,NaN,NaN,NaN,NaN,20,1,7,6
-10,-1,-1,1,0.821,NaN,NaN,NaN,NaN,21,1,7,6
-20,1,-1,1,0.66,0,-10,-11.349,0.634,22,1,7,6
-10,-1,-1,1,0.625,NaN,NaN,NaN,NaN,23,1,7,6
0,-1,-1,0,0.59,NaN,NaN,NaN,NaN,24,1,7,6
0,-1,1,0,1.411,NaN,NaN,NaN,NaN,25,1,7,6
-10,-1,-1,1,0.548,NaN,NaN,NaN,NaN,26,1,7,6
-20,-1,1,0,0.573,NaN,NaN,NaN,NaN,27,1,7,6
10,-1,-1,0,0.715,NaN,NaN,NaN,NaN,28,1,7,6
0,1,1,0,0.783,-10,-5,-8.84209999999999,1.067,29,1,7,6
-10,1,1,0,0.635,20,5,-11.4923,0.851,30,1,7,6
-10,1,1,0,1.294,10,0,17.368446,0.701,31,1,7,6
0,-1,-1,0,0.811,NaN,NaN,NaN,NaN,32,1,7,6
-10,-1,1,0,0.563,NaN,NaN,NaN,NaN,33,1,7,6
20,0,0,NaN,1.292,10,15,0.0752999999999986,0.434,34,1,7,6
-10,0,0,NaN,1.33,-10,-10,-25.7843,0.784,36,1,7,6
0,-1,1,0,1.518,NaN,NaN,NaN,NaN,38,1,7,6
0,1,1,0,0.707,-10,-5,-12.1662,1.217,39,1,7,6
-20,-1,-1,1,1.415,NaN,NaN,NaN,NaN,41,1,7,6
-10,1,1,0,0.656,20,5,14.46873,0.901,43,1,7,6
-10,-1,1,0,1.464,NaN,NaN,NaN,NaN,44,1,7,6
0,-1,-1,0,0.582,NaN,NaN,NaN,NaN,45,1,7,6
0,1,1,0,0.767,-20,-10,10.1116,0.451,46,1,7,6
10,0,0,NaN,1.521,-20,-5,-7.1798,0.834,47,1,7,6
10,-1,-1,0,0.579,NaN,NaN,NaN,NaN,48,1,7,6
10,-1,-1,0,0.433,NaN,NaN,NaN,NaN,49,1,7,6
0,-1,-1,0,0.591,NaN,NaN,NaN,NaN,50,1,7,6
-10,1,-1,1,0.589,-20,-15,-11.9465,0.617,51,1,7,6
10,1,-1,0,0.609,20,15,-10.7287,0.617,52,1,7,6
-10,1,-1,1,0.798,20,5,-28.44164,1.051,53,1,7,6
20,1,1,1,0.69,20,20,19.55281,1.217,54,1,7,6
0,-1,1,0,0.94,NaN,NaN,NaN,NaN,55,1,7,6
10,0,0,NaN,1.146,0,5,-15.8265,0.717,56,1,7,6
0,0,0,NaN,1.325,10,5,11.264341,0.967,57,1,7,6
-10,-1,-1,1,0.843,NaN,NaN,NaN,NaN,58,1,7,6
-10,0,0,NaN,1.734,-20,-15,-12.9659,0.767,59,1,7,6
10,-1,-1,0,0.596,NaN,NaN,NaN,NaN,60,1,7,6
10,-1,-1,0,0.809,NaN,NaN,NaN,NaN,62,1,7,6
-10,1,-1,1,1.172,-10,-10,-14.8278,0.834,64,1,7,6
20,1,1,1,0.387,10,15,21.157547,0.884,65,1,7,6
10,1,-1,0,0.643,0,5,-15.7119,1.134,67,1,7,6
10,-1,-1,0,0.872,NaN,NaN,NaN,NaN,68,1,7,6
0,-1,1,0,0.581,NaN,NaN,NaN,NaN,1,2,7,6
-10,0,0,NaN,1.46,20,5,7.52791000000002,1.301,2,2,7,6
-20,-1,-1,1,0.695,NaN,NaN,NaN,NaN,3,2,7,6
20,-1,-1,0,0.583,NaN,NaN,NaN,NaN,4,2,7,6
-20,1,1,0,0.507,0,-10,19.78557,0.734,5,2,7,6
-10,1,-1,1,0.515,0,-5,-17.5541,0.901,6,2,7,6
10,0,0,NaN,1.774,0,5,12.64482,0.751,7,2,7,6
10,-1,-1,0,0.584,NaN,NaN,NaN,NaN,8,2,7,6
10,1,-1,0,0.414,-10,0,-18.2438,0.534,9,2,7,6
0,-1,1,0,0.612,NaN,NaN,NaN,NaN,10,2,7,6
-10,1,1,0,0.449,10,0,-12.32894,1.301,11,2,7,6
-10,0,0,NaN,1.293,10,0,-9.55289999999999,0.551,12,2,7,6
10,0,0,NaN,1.477,10,10,-8.24760000000001,0.617,13,2,7,6
-10,-1,-1,1,0.796,NaN,NaN,NaN,NaN,14,2,7,6
0,1,-1,0,0.566,20,10,5.99299999999999,0.851,15,2,7,6
20,0,0,NaN,0.997,10,15,-8.97654,0.751,16,2,7,6
-10,0,0,NaN,1.306,20,5,-8.68119999999999,0.801,17,2,7,6
